year,month,product_code,product_type,revenue
2018,September,Prod219,"Distribution",32.1
2018,September,Prod114,"Distribution",23.3
2018,September,Prod094,"Own Brand",14.8
2018,September,Prod048,"Own Brand",-10.3
2018,September,Prod184,"Own Brand",-42.8
2018,September,Prod093,"Own Brand",-62.1
2018,September,Prod265,"Distribution",-94.6
2018,September,Prod116,"Distribution",-162.5
2018,September,Prod136,"Own Brand",-177.8
2018,September,Prod005,"Own Brand",-226.8
2018,September,Prod270,"Own Brand",-261.8
2018,September,Prod105,"Own Brand",-266.4
2018,September,Prod205,"Distribution",-311.2
2018,September,Prod238,"Own Brand",-321.4
2018,September,Prod099,"Own Brand",-322.8
2018,September,Prod250,"Distribution",-326.1
2018,September,Prod096,"Own Brand",-331
2018,September,Prod039,"Own Brand",-360.2
2018,September,Prod128,"Distribution",-432.5
2018,September,Prod199,"Own Brand",-589.8
2018,September,Prod273,"Own Brand",-630.6
2018,September,Prod091,"Own Brand",-856.6
2018,September,Prod246,"Own Brand",-882.2
2018,September,Prod187,"Own Brand",-940.5
2018,September,Prod098,"Own Brand",-1106
2018,September,Prod232,"Own Brand",-1265.4
2018,September,Prod042,"Own Brand",-1488.4
2018,September,Prod140,"Own Brand",-1617.1
2018,September,Prod018,"Own Brand",-2008.1
2018,September,Prod257,"Own Brand",-2022.2
2018,September,Prod255,"Own Brand",-2641.3
2018,September,Prod088,"Own Brand",-2835.6
2018,September,Prod170,"Own Brand",-2839.2
2018,September,Prod129,"Distribution",-3364.7
2018,September,Prod272,"Own Brand",-3390.6
2018,September,Prod045,"Own Brand",-3601.4
2018,September,Prod254,"Own Brand",-3625.5
2018,September,Prod103,"Own Brand",-5330.9
2018,September,Prod260,"Own Brand",-8023.6
2018,September,Prod126,"Own Brand",-8104.1
2018,September,Prod212,"Own Brand",-8203.2
2018,September,Prod162,"Distribution",-8819.6
2018,September,Prod236,"Distribution",-9204.7
2018,September,Prod161,"Distribution",-9313.1
2018,September,Prod271,"Own Brand",-10444.3
2018,September,Prod185,"Own Brand",-11459.2
2018,September,Prod206,"Distribution",-13636.8
2018,September,Prod261,"Own Brand",-15719.5
2018,September,Prod016,"Own Brand",-15765
2018,September,Prod252,"Distribution",-16906.6
2018,September,Prod239,"Own Brand",-17704.2
2018,September,Prod210,"Own Brand",-23684.6
2018,September,Prod214,"Own Brand",-28502.5
2018,September,Prod215,"Own Brand",-60115.6
2018,September,Prod040,"Own Brand",-145341.1
2019,April,Prod102,"Own Brand",75533.2
2019,April,Prod145,"Distribution",56486.3
2019,April,Prod065,"Own Brand",53155.7
2019,April,Prod018,"Own Brand",41425.9
2019,April,Prod166,"Own Brand",37791.1
2019,April,Prod123,"Own Brand",37067.1
2019,April,Prod206,"Distribution",33456.5
2019,April,Prod113,"Distribution",32721.4
2019,April,Prod212,"Own Brand",30920.5
2019,April,Prod150,"Own Brand",25467.3
2019,April,Prod053,"Own Brand",24741.6
2019,April,Prod120,"Distribution",23618.1
2019,April,Prod067,"Distribution",22266.6
2019,April,Prod210,"Own Brand",21832.3
2019,April,Prod048,"Own Brand",21478.5
2019,April,Prod267,"Distribution",20520.5
2019,April,Prod209,"Own Brand",19483.7
2019,April,Prod077,"Distribution",19333.6
2019,April,Prod024,"Distribution",18037.6
2019,April,Prod232,"Own Brand",15904.8
2019,April,Prod162,"Distribution",15319.6
2019,April,Prod236,"Distribution",13759.4
2019,April,Prod056,"Own Brand",12062.4
2019,April,Prod057,"Own Brand",10476.6
2019,April,Prod141,"Own Brand",9450.2
2019,April,Prod251,"Distribution",7079.4
2019,April,Prod091,"Own Brand",6958.4
2019,April,Prod059,"Own Brand",5852.6
2019,April,Prod043,"Own Brand",5407
2019,April,Prod260,"Own Brand",5317.8
2019,April,Prod106,"Own Brand",5032.7
2019,April,Prod254,"Own Brand",4824.3
2019,April,Prod215,"Own Brand",4645.5
2019,April,Prod176,"Distribution",4329.7
2019,April,Prod088,"Own Brand",4253.4
2019,April,Prod268,"Own Brand",3225.4
2019,April,Prod025,"Distribution",2795.4
2019,April,Prod199,"Own Brand",2477.5
2019,April,Prod140,"Own Brand",2106.9
2019,April,Prod269,"Own Brand",2077.3
2019,April,Prod062,"Own Brand",1648.4
2019,April,Prod274,"Own Brand",1576.5
2019,April,Prod278,"Distribution",1502
2019,April,Prod143,"Distribution",1465.1
2019,April,Prod098,"Own Brand",1436.4
2019,April,Prod090,"Own Brand",1408
2019,April,Prod096,"Own Brand",1217.1
2019,April,Prod135,"Own Brand",985.1
2019,April,Prod241,"Own Brand",979.6
2019,April,Prod139,"Own Brand",941.5
2019,April,Prod250,"Distribution",811.3
2019,April,Prod279,"Distribution",783.9
2019,April,Prod137,"Own Brand",758.9
2019,April,Prod046,"Own Brand",715.1
2019,April,Prod167,"Own Brand",671.3
2019,April,Prod092,"Own Brand",589
2019,April,Prod231,"Own Brand",441.8
2019,April,Prod119,"Distribution",372
2019,April,Prod249,"Distribution",351.5
2019,April,Prod165,"Own Brand",344.7
2019,April,Prod272,"Own Brand",232.2
2019,April,Prod264,"Distribution",223.3
2019,April,Prod270,"Own Brand",189.4
2019,April,Prod276,"Own Brand",167.5
2019,April,Prod257,"Own Brand",96.3
2019,April,Prod263,"Distribution",79.3
2019,April,Prod205,"Distribution",68.8
2019,April,Prod101,"Own Brand",36.3
2019,April,Prod258,"Own Brand",26.6
2019,April,Prod133,"Own Brand",25.9
2019,April,Prod128,"Distribution",-6.7
2019,April,Prod152,"Own Brand",-15.6
2019,April,Prod039,"Own Brand",-16.2
2019,April,Prod089,"Own Brand",-32.6
2019,April,Prod118,"Distribution",-44.2
2019,April,Prod149,"Own Brand",-58.8
2019,April,Prod208,"Own Brand",-73.2
2019,April,Prod207,"Distribution",-83.9
2019,April,Prod011,"Own Brand",-199
2019,April,Prod273,"Own Brand",-263.9
2019,April,Prod005,"Own Brand",-295.9
2019,April,Prod134,"Own Brand",-319.7
2019,April,Prod235,"Distribution",-346.5
2019,April,Prod275,"Own Brand",-354.9
2019,April,Prod138,"Own Brand",-448.7
2019,April,Prod238,"Own Brand",-599.9
2019,April,Prod131,"Distribution",-647.5
2019,April,Prod225,"Own Brand",-674.8
2019,April,Prod116,"Distribution",-721.6
2019,April,Prod161,"Distribution",-734.3
2019,April,Prod244,"Own Brand",-769.2
2019,April,Prod218,"Distribution",-1141.9
2019,April,Prod265,"Distribution",-1227.2
2019,April,Prod110,"Distribution",-1495.4
2019,April,Prod242,"Own Brand",-1846.5
2019,April,Prod170,"Own Brand",-2417.8
2019,April,Prod132,"Distribution",-3465
2019,April,Prod122,"Own Brand",-3810.6
2019,April,Prod103,"Own Brand",-4026.6
2019,April,Prod160,"Distribution",-4133.7
2019,April,Prod114,"Distribution",-4455.7
2019,April,Prod129,"Distribution",-4612.1
2019,April,Prod045,"Own Brand",-4760.6
2019,April,Prod042,"Own Brand",-5401.2
2019,April,Prod255,"Own Brand",-6799
2019,April,Prod271,"Own Brand",-7476
2019,April,Prod117,"Distribution",-7601.3
2019,April,Prod246,"Own Brand",-7653.2
2019,April,Prod221,"Distribution",-8176.1
2019,April,Prod126,"Own Brand",-9705.6
2019,April,Prod252,"Distribution",-10839.4
2019,April,Prod052,"Own Brand",-11752.5
2019,April,Prod237,"Distribution",-11995.6
2019,April,Prod213,"Own Brand",-12670.6
2019,April,Prod051,"Own Brand",-12774.3
2019,April,Prod159,"Distribution",-13294
2019,April,Prod060,"Own Brand",-13445
2019,April,Prod220,"Distribution",-13848.3
2019,April,Prod261,"Own Brand",-15080.5
2019,April,Prod245,"Own Brand",-16607
2019,April,Prod216,"Own Brand",-22130.4
2019,April,Prod214,"Own Brand",-26032.5
2019,April,Prod040,"Own Brand",-27671.1
2019,April,Prod049,"Own Brand",-37143.6
2019,April,Prod239,"Own Brand",-40076
2019,April,Prod229,"Own Brand",-49311.4
2019,April,Prod044,"Own Brand",-99325.8
2019,August,Prod102,"Own Brand",82947
2019,August,Prod047,"Own Brand",48082.9
2019,August,Prod087,"Own Brand",46900.8
2019,August,Prod131,"Distribution",43852.5
2019,August,Prod077,"Distribution",41429.1
2019,August,Prod209,"Own Brand",39755.4
2019,August,Prod212,"Own Brand",39536.2
2019,August,Prod040,"Own Brand",38748.3
2019,August,Prod024,"Distribution",38657.1
2019,August,Prod090,"Own Brand",38108.4
2019,August,Prod051,"Own Brand",36921.4
2019,August,Prod215,"Own Brand",34533.7
2019,August,Prod153,"Own Brand",27962.4
2019,August,Prod067,"Distribution",26719.9
2019,August,Prod210,"Own Brand",26006.5
2019,August,Prod244,"Own Brand",25407
2019,August,Prod018,"Own Brand",24779.9
2019,August,Prod220,"Distribution",17957.2
2019,August,Prod126,"Own Brand",17130.8
2019,August,Prod127,"Own Brand",13313.1
2019,August,Prod155,"Own Brand",13090
2019,August,Prod056,"Own Brand",11539.6
2019,August,Prod129,"Distribution",11454.3
2019,August,Prod049,"Own Brand",10790.5
2019,August,Prod061,"Own Brand",10307.3
2019,August,Prod159,"Distribution",9801.1
2019,August,Prod123,"Own Brand",9692.7
2019,August,Prod241,"Own Brand",8273.5
2019,August,Prod221,"Distribution",8170.7
2019,August,Prod232,"Own Brand",7612.5
2019,August,Prod258,"Own Brand",7445.1
2019,August,Prod160,"Distribution",7339.1
2019,August,Prod261,"Own Brand",6889.6
2019,August,Prod260,"Own Brand",6290.4
2019,August,Prod104,"Own Brand",6260.5
2019,August,Prod216,"Own Brand",3803.6
2019,August,Prod117,"Distribution",3753.4
2019,August,Prod276,"Own Brand",3656
2019,August,Prod167,"Own Brand",3263.7
2019,August,Prod103,"Own Brand",3099.9
2019,August,Prod122,"Own Brand",2225.6
2019,August,Prod096,"Own Brand",2198.4
2019,August,Prod059,"Own Brand",2026.3
2019,August,Prod272,"Own Brand",1992.7
2019,August,Prod119,"Distribution",1935.4
2019,August,Prod091,"Own Brand",1895.8
2019,August,Prod016,"Own Brand",1895.1
2019,August,Prod137,"Own Brand",1872.8
2019,August,Prod043,"Own Brand",1840.5
2019,August,Prod150,"Own Brand",1686.5
2019,August,Prod238,"Own Brand",1662.6
2019,August,Prod057,"Own Brand",1620.1
2019,August,Prod279,"Distribution",1447.6
2019,August,Prod271,"Own Brand",1354.2
2019,August,Prod224,"Own Brand",987.4
2019,August,Prod039,"Own Brand",931.1
2019,August,Prod092,"Own Brand",883.4
2019,August,Prod199,"Own Brand",849.2
2019,August,Prod242,"Own Brand",751.5
2019,August,Prod263,"Distribution",732.7
2019,August,Prod205,"Distribution",606.4
2019,August,Prod145,"Distribution",513.5
2019,August,Prod274,"Own Brand",446.6
2019,August,Prod098,"Own Brand",385.8
2019,August,Prod120,"Distribution",359.3
2019,August,Prod269,"Own Brand",342.5
2019,August,Prod275,"Own Brand",282.4
2019,August,Prod273,"Own Brand",250.2
2019,August,Prod011,"Own Brand",246.7
2019,August,Prod265,"Distribution",232.5
2019,August,Prod149,"Own Brand",189.7
2019,August,Prod219,"Distribution",56
2019,August,Prod152,"Own Brand",38.6
2019,August,Prod062,"Own Brand",35.4
2019,August,Prod118,"Distribution",31.2
2019,August,Prod278,"Distribution",30.3
2019,August,Prod254,"Own Brand",-18.9
2019,August,Prod138,"Own Brand",-26.4
2019,August,Prod264,"Distribution",-39.4
2019,August,Prod246,"Own Brand",-79.7
2019,August,Prod231,"Own Brand",-80.9
2019,August,Prod139,"Own Brand",-108.9
2019,August,Prod208,"Own Brand",-213.8
2019,August,Prod133,"Own Brand",-273.6
2019,August,Prod140,"Own Brand",-349.3
2019,August,Prod218,"Distribution",-356.1
2019,August,Prod223,"Own Brand",-438.4
2019,August,Prod161,"Distribution",-485.3
2019,August,Prod044,"Own Brand",-491.5
2019,August,Prod005,"Own Brand",-548.6
2019,August,Prod270,"Own Brand",-554.4
2019,August,Prod268,"Own Brand",-579.5
2019,August,Prod255,"Own Brand",-705.5
2019,August,Prod166,"Own Brand",-924.3
2019,August,Prod253,"Own Brand",-1026.4
2019,August,Prod207,"Distribution",-1035.7
2019,August,Prod184,"Own Brand",-1370.1
2019,August,Prod114,"Distribution",-1841.2
2019,August,Prod162,"Distribution",-1897.8
2019,August,Prod249,"Distribution",-1968.6
2019,August,Prod250,"Distribution",-2090.8
2019,August,Prod251,"Distribution",-3005.4
2019,August,Prod170,"Own Brand",-3362.6
2019,August,Prod110,"Distribution",-3477.7
2019,August,Prod257,"Own Brand",-3608.8
2019,August,Prod190,"Distribution",-3823.8
2019,August,Prod134,"Own Brand",-3972.9
2019,August,Prod243,"Own Brand",-4194
2019,August,Prod176,"Distribution",-4328.2
2019,August,Prod065,"Own Brand",-5213.7
2019,August,Prod135,"Own Brand",-5496.1
2019,August,Prod252,"Distribution",-6296.5
2019,August,Prod116,"Distribution",-6450.6
2019,August,Prod128,"Distribution",-7325.2
2019,August,Prod236,"Distribution",-7837.8
2019,August,Prod213,"Own Brand",-9019.7
2019,August,Prod121,"Distribution",-12117.6
2019,August,Prod089,"Own Brand",-13420.6
2019,August,Prod058,"Own Brand",-13952.4
2019,August,Prod165,"Own Brand",-14620.5
2019,August,Prod206,"Distribution",-16177.7
2019,August,Prod132,"Distribution",-16275
2019,August,Prod106,"Own Brand",-18171.7
2019,August,Prod168,"Own Brand",-19822
2019,August,Prod214,"Own Brand",-20995.8
2019,August,Prod113,"Distribution",-21753.2
2019,August,Prod267,"Distribution",-24983.4
2019,August,Prod053,"Own Brand",-33701.4
2019,August,Prod237,"Distribution",-38260
2019,August,Prod163,"Own Brand",-58000
2019,August,Prod052,"Own Brand",-117061.1
2019,December,Prod243,"Own Brand",61373.5
2019,December,Prod102,"Own Brand",48083.4
2019,December,Prod266,"Distribution",46305.4
2019,December,Prod159,"Distribution",35206.8
2019,December,Prod214,"Own Brand",30908.8
2019,December,Prod061,"Own Brand",29880.1
2019,December,Prod113,"Distribution",23690
2019,December,Prod058,"Own Brand",23581.9
2019,December,Prod160,"Distribution",22622.8
2019,December,Prod054,"Own Brand",22310.1
2019,December,Prod127,"Own Brand",20308.5
2019,December,Prod252,"Distribution",19643.2
2019,December,Prod220,"Distribution",13910.1
2019,December,Prod227,"Own Brand",12043.4
2019,December,Prod210,"Own Brand",10435.6
2019,December,Prod129,"Distribution",10126.6
2019,December,Prod165,"Own Brand",8924.6
2019,December,Prod046,"Own Brand",8062
2019,December,Prod237,"Distribution",7046
2019,December,Prod018,"Own Brand",6127.5
2019,December,Prod260,"Own Brand",5473.5
2019,December,Prod244,"Own Brand",5265.8
2019,December,Prod089,"Own Brand",4960.1
2019,December,Prod166,"Own Brand",4853
2019,December,Prod114,"Distribution",4622.1
2019,December,Prod251,"Distribution",4538
2019,December,Prod122,"Own Brand",4029.8
2019,December,Prod255,"Own Brand",3063.8
2019,December,Prod278,"Distribution",2953.7
2019,December,Prod042,"Own Brand",2557.9
2019,December,Prod011,"Own Brand",2350.4
2019,December,Prod134,"Own Brand",2163.7
2019,December,Prod276,"Own Brand",1629.5
2019,December,Prod167,"Own Brand",1607.6
2019,December,Prod133,"Own Brand",1348.7
2019,December,Prod168,"Own Brand",1235.9
2019,December,Prod128,"Distribution",1053.6
2019,December,Prod137,"Own Brand",788.4
2019,December,Prod249,"Distribution",675.2
2019,December,Prod149,"Own Brand",667.3
2019,December,Prod208,"Own Brand",653.7
2019,December,Prod135,"Own Brand",623.9
2019,December,Prod218,"Distribution",523.2
2019,December,Prod228,"Own Brand",481.1
2019,December,Prod238,"Own Brand",445.4
2019,December,Prod045,"Own Brand",375.9
2019,December,Prod242,"Own Brand",307.9
2019,December,Prod253,"Own Brand",278.9
2019,December,Prod241,"Own Brand",245.9
2019,December,Prod224,"Own Brand",230.7
2019,December,Prod116,"Distribution",186.9
2019,December,Prod060,"Own Brand",157.6
2019,December,Prod025,"Distribution",142.8
2019,December,Prod056,"Own Brand",142.1
2019,December,Prod279,"Distribution",73
2019,December,Prod030,"Distribution",63.9
2019,December,Prod052,"Own Brand",59.6
2019,December,Prod152,"Own Brand",32.8
2019,December,Prod219,"Distribution",7.8
2019,December,Prod170,"Own Brand",6.1
2019,December,Prod043,"Own Brand",0
2019,December,Prod273,"Own Brand",-9.6
2019,December,Prod269,"Own Brand",-40.5
2019,December,Prod103,"Own Brand",-43.2
2019,December,Prod051,"Own Brand",-68.3
2019,December,Prod123,"Own Brand",-74.1
2019,December,Prod053,"Own Brand",-75.7
2019,December,Prod264,"Distribution",-91.4
2019,December,Prod118,"Distribution",-121.1
2019,December,Prod119,"Distribution",-130.3
2019,December,Prod207,"Distribution",-175.2
2019,December,Prod268,"Own Brand",-193.2
2019,December,Prod223,"Own Brand",-196.2
2019,December,Prod254,"Own Brand",-217.9
2019,December,Prod057,"Own Brand",-251.5
2019,December,Prod231,"Own Brand",-381.9
2019,December,Prod272,"Own Brand",-439.4
2019,December,Prod205,"Distribution",-481.1
2019,December,Prod263,"Distribution",-482.3
2019,December,Prod274,"Own Brand",-492.4
2019,December,Prod049,"Own Brand",-505.8
2019,December,Prod088,"Own Brand",-526.3
2019,December,Prod275,"Own Brand",-551.7
2019,December,Prod106,"Own Brand",-789.7
2019,December,Prod098,"Own Brand",-898.5
2019,December,Prod270,"Own Brand",-1030.4
2019,December,Prod271,"Own Brand",-1219.7
2019,December,Prod265,"Distribution",-1244.3
2019,December,Prod005,"Own Brand",-1252
2019,December,Prod048,"Own Brand",-1369.9
2019,December,Prod250,"Distribution",-1375.3
2019,December,Prod232,"Own Brand",-1511
2019,December,Prod132,"Distribution",-2100
2019,December,Prod213,"Own Brand",-2446.6
2019,December,Prod267,"Distribution",-5010.1
2019,December,Prod059,"Own Brand",-5012.3
2019,December,Prod161,"Distribution",-6017.4
2019,December,Prod131,"Distribution",-6145.8
2019,December,Prod221,"Distribution",-6779.7
2019,December,Prod110,"Distribution",-7590.5
2019,December,Prod124,"Own Brand",-8306.6
2019,December,Prod150,"Own Brand",-8620.9
2019,December,Prod209,"Own Brand",-9008.2
2019,December,Prod041,"Own Brand",-9169.6
2019,December,Prod216,"Own Brand",-10902.8
2019,December,Prod091,"Own Brand",-11000.9
2019,December,Prod261,"Own Brand",-11803.8
2019,December,Prod065,"Own Brand",-13834
2019,December,Prod146,"Distribution",-14921.4
2019,December,Prod206,"Distribution",-15643.2
2019,December,Prod024,"Distribution",-16324.7
2019,December,Prod090,"Own Brand",-19802.4
2019,December,Prod117,"Distribution",-21561.1
2019,December,Prod236,"Distribution",-23099.8
2019,December,Prod047,"Own Brand",-28703.2
2019,December,Prod121,"Distribution",-29216.1
2019,December,Prod044,"Own Brand",-31329.6
2019,December,Prod212,"Own Brand",-32078.8
2019,December,Prod215,"Own Brand",-32779.8
2019,December,Prod040,"Own Brand",-80250.4
2019,February,Prod077,"Distribution",149146.4
2019,February,Prod225,"Own Brand",49632.3
2019,February,Prod040,"Own Brand",40895.2
2019,February,Prod065,"Own Brand",39308.6
2019,February,Prod216,"Own Brand",36922.4
2019,February,Prod245,"Own Brand",30101
2019,February,Prod113,"Distribution",28857.2
2019,February,Prod133,"Own Brand",26229.6
2019,February,Prod210,"Own Brand",22803.2
2019,February,Prod052,"Own Brand",20796.3
2019,February,Prod123,"Own Brand",18048.5
2019,February,Prod246,"Own Brand",17593.6
2019,February,Prod213,"Own Brand",16829.8
2019,February,Prod229,"Own Brand",15196.7
2019,February,Prod057,"Own Brand",15154.4
2019,February,Prod232,"Own Brand",13351.3
2019,February,Prod120,"Distribution",13311.7
2019,February,Prod102,"Own Brand",12885.5
2019,February,Prod060,"Own Brand",9145.3
2019,February,Prod110,"Distribution",7882.2
2019,February,Prod062,"Own Brand",6978.6
2019,February,Prod140,"Own Brand",5739
2019,February,Prod236,"Distribution",5447.6
2019,February,Prod042,"Own Brand",5203.9
2019,February,Prod268,"Own Brand",3581.9
2019,February,Prod098,"Own Brand",3496.9
2019,February,Prod199,"Own Brand",3438.6
2019,February,Prod271,"Own Brand",3347.6
2019,February,Prod238,"Own Brand",3300.8
2019,February,Prod176,"Distribution",2955
2019,February,Prod251,"Distribution",2652.8
2019,February,Prod114,"Distribution",2550.1
2019,February,Prod221,"Distribution",2468.1
2019,February,Prod128,"Distribution",2192.2
2019,February,Prod089,"Own Brand",1957.9
2019,February,Prod226,"Own Brand",1891.8
2019,February,Prod134,"Own Brand",1823.8
2019,February,Prod145,"Distribution",1737.8
2019,February,Prod091,"Own Brand",1529.3
2019,February,Prod011,"Own Brand",1208.8
2019,February,Prod241,"Own Brand",1177
2019,February,Prod166,"Own Brand",1072.4
2019,February,Prod278,"Distribution",928.6
2019,February,Prod103,"Own Brand",921.4
2019,February,Prod255,"Own Brand",881.2
2019,February,Prod207,"Distribution",633
2019,February,Prod135,"Own Brand",633
2019,February,Prod122,"Own Brand",609
2019,February,Prod269,"Own Brand",576.8
2019,February,Prod152,"Own Brand",568.5
2019,February,Prod270,"Own Brand",539.3
2019,February,Prod100,"Own Brand",516.3
2019,February,Prod218,"Distribution",437.4
2019,February,Prod025,"Distribution",430.4
2019,February,Prod279,"Distribution",376.2
2019,February,Prod205,"Distribution",311.1
2019,February,Prod118,"Distribution",293.8
2019,February,Prod273,"Own Brand",277.3
2019,February,Prod010,"Own Brand",251.4
2019,February,Prod231,"Own Brand",230.8
2019,February,Prod275,"Own Brand",211.7
2019,February,Prod208,"Own Brand",152.7
2019,February,Prod137,"Own Brand",148.6
2019,February,Prod242,"Own Brand",93.7
2019,February,Prod005,"Own Brand",83.4
2019,February,Prod276,"Own Brand",67.4
2019,February,Prod162,"Distribution",49
2019,February,Prod139,"Own Brand",40.5
2019,February,Prod219,"Distribution",39.8
2019,February,Prod056,"Own Brand",39.4
2019,February,Prod263,"Distribution",21.8
2019,February,Prod192,"Distribution",21.3
2019,February,Prod181,"Own Brand",-5.2
2019,February,Prod254,"Own Brand",-18.1
2019,February,Prod170,"Own Brand",-18.6
2019,February,Prod235,"Distribution",-22
2019,February,Prod274,"Own Brand",-40.7
2019,February,Prod048,"Own Brand",-61.7
2019,February,Prod249,"Distribution",-85.2
2019,February,Prod260,"Own Brand",-153.6
2019,February,Prod220,"Distribution",-191.5
2019,February,Prod119,"Distribution",-223.3
2019,February,Prod258,"Own Brand",-236.2
2019,February,Prod161,"Distribution",-280.3
2019,February,Prod264,"Distribution",-388.6
2019,February,Prod272,"Own Brand",-452.7
2019,February,Prod093,"Own Brand",-682.5
2019,February,Prod088,"Own Brand",-979.8
2019,February,Prod167,"Own Brand",-1041.1
2019,February,Prod149,"Own Brand",-1099.8
2019,February,Prod257,"Own Brand",-1155.5
2019,February,Prod239,"Own Brand",-1337.7
2019,February,Prod265,"Distribution",-1418.7
2019,February,Prod049,"Own Brand",-1672.6
2019,February,Prod045,"Own Brand",-1690.9
2019,February,Prod116,"Distribution",-2055.1
2019,February,Prod214,"Own Brand",-2309.5
2019,February,Prod051,"Own Brand",-2384.2
2019,February,Prod018,"Own Brand",-2462.1
2019,February,Prod117,"Distribution",-2854.6
2019,February,Prod250,"Distribution",-3047.5
2019,February,Prod024,"Distribution",-3174.5
2019,February,Prod209,"Own Brand",-5156.6
2019,February,Prod046,"Own Brand",-5271.6
2019,February,Prod129,"Distribution",-6089.7
2019,February,Prod252,"Distribution",-7469.9
2019,February,Prod131,"Distribution",-7642.7
2019,February,Prod212,"Own Brand",-7661.1
2019,February,Prod150,"Own Brand",-8432.5
2019,February,Prod267,"Distribution",-8648.8
2019,February,Prod160,"Distribution",-9207
2019,February,Prod043,"Own Brand",-9337
2019,February,Prod053,"Own Brand",-10610.3
2019,February,Prod261,"Own Brand",-13785.2
2019,February,Prod090,"Own Brand",-14791.3
2019,February,Prod030,"Distribution",-14959.8
2019,February,Prod126,"Own Brand",-17816.5
2019,February,Prod044,"Own Brand",-20092.6
2019,February,Prod016,"Own Brand",-24508.8
2019,February,Prod159,"Distribution",-33430.3
2019,February,Prod215,"Own Brand",-36615.1
2019,February,Prod206,"Distribution",-56811.9
2019,February,Prod106,"Own Brand",-57424.9
2019,January,Prod077,"Distribution",93907.6
2019,January,Prod166,"Own Brand",30404.9
2019,January,Prod212,"Own Brand",29194.1
2019,January,Prod229,"Own Brand",29122.7
2019,January,Prod052,"Own Brand",27390.4
2019,January,Prod024,"Distribution",26123.4
2019,January,Prod160,"Distribution",19428.3
2019,January,Prod049,"Own Brand",19379.4
2019,January,Prod131,"Distribution",18648.1
2019,January,Prod260,"Own Brand",17553.7
2019,January,Prod271,"Own Brand",17194.1
2019,January,Prod123,"Own Brand",16860.1
2019,January,Prod209,"Own Brand",16673.3
2019,January,Prod053,"Own Brand",16109.3
2019,January,Prod018,"Own Brand",14346.3
2019,January,Prod150,"Own Brand",13661.5
2019,January,Prod057,"Own Brand",13603.6
2019,January,Prod232,"Own Brand",11250.3
2019,January,Prod025,"Distribution",10907.6
2019,January,Prod246,"Own Brand",10352.2
2019,January,Prod065,"Own Brand",10082
2019,January,Prod213,"Own Brand",9457.3
2019,January,Prod245,"Own Brand",9220.7
2019,January,Prod056,"Own Brand",8436
2019,January,Prod102,"Own Brand",8414.9
2019,January,Prod206,"Distribution",8391.5
2019,January,Prod258,"Own Brand",8110.3
2019,January,Prod098,"Own Brand",7897.2
2019,January,Prod210,"Own Brand",6823.4
2019,January,Prod060,"Own Brand",6578
2019,January,Prod062,"Own Brand",6527.8
2019,January,Prod267,"Distribution",6396.9
2019,January,Prod241,"Own Brand",6335.2
2019,January,Prod199,"Own Brand",5929.7
2019,January,Prod114,"Distribution",5794.4
2019,January,Prod261,"Own Brand",5381.8
2019,January,Prod092,"Own Brand",5279.1
2019,January,Prod255,"Own Brand",5176.8
2019,January,Prod250,"Distribution",4731.7
2019,January,Prod117,"Distribution",4260
2019,January,Prod103,"Own Brand",3748.6
2019,January,Prod185,"Own Brand",3492.6
2019,January,Prod252,"Distribution",3431.2
2019,January,Prod133,"Own Brand",2915.6
2019,January,Prod157,"Own Brand",2586.1
2019,January,Prod051,"Own Brand",2488.2
2019,January,Prod238,"Own Brand",1890.7
2019,January,Prod137,"Own Brand",1845
2019,January,Prod176,"Distribution",1766.6
2019,January,Prod265,"Distribution",1369.8
2019,January,Prod128,"Distribution",1283
2019,January,Prod162,"Distribution",1263.8
2019,January,Prod251,"Distribution",1166.8
2019,January,Prod207,"Distribution",1064.8
2019,January,Prod278,"Distribution",1058.6
2019,January,Prod045,"Own Brand",1031.7
2019,January,Prod134,"Own Brand",1001.3
2019,January,Prod118,"Distribution",871.2
2019,January,Prod044,"Own Brand",864.6
2019,January,Prod218,"Distribution",837.9
2019,January,Prod091,"Own Brand",815.7
2019,January,Prod264,"Distribution",728
2019,January,Prod279,"Distribution",595
2019,January,Prod126,"Own Brand",593.7
2019,January,Prod263,"Distribution",486.2
2019,January,Prod048,"Own Brand",431.8
2019,January,Prod236,"Distribution",350.8
2019,January,Prod273,"Own Brand",341.5
2019,January,Prod270,"Own Brand",340
2019,January,Prod140,"Own Brand",308.6
2019,January,Prod269,"Own Brand",300.9
2019,January,Prod119,"Distribution",276.1
2019,January,Prod276,"Own Brand",269.2
2019,January,Prod138,"Own Brand",268.5
2019,January,Prod158,"Distribution",258.3
2019,January,Prod042,"Own Brand",221.3
2019,January,Prod242,"Own Brand",210.3
2019,January,Prod088,"Own Brand",182.7
2019,January,Prod274,"Own Brand",155.6
2019,January,Prod089,"Own Brand",132.2
2019,January,Prod046,"Own Brand",115.7
2019,January,Prod148,"Own Brand",45.1
2019,January,Prod205,"Distribution",42.9
2019,January,Prod149,"Own Brand",10.1
2019,January,Prod030,"Distribution",-16.6
2019,January,Prod184,"Own Brand",-27.2
2019,January,Prod139,"Own Brand",-41.1
2019,January,Prod259,"Own Brand",-63.6
2019,January,Prod005,"Own Brand",-107.1
2019,January,Prod208,"Own Brand",-125
2019,January,Prod110,"Distribution",-125.3
2019,January,Prod011,"Own Brand",-133.6
